timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,10.4306,0.0000,1,18,6,1,7.0637
20.0000,2,20.3501,0.0000,0,26,9,1,15.3231
30.0000,3,27.9933,0.0000,1,34,18,1,19.7422
40.0000,4,36.9017,0.0000,6,41,31,1,24.0973
50.0000,5,46.2536,0.0000,5,51,36,1,28.3747
60.0000,6,54.9417,0.0000,7,55,40,1,32.5939
70.0000,7,62.0330,0.0000,6,57,49,1,36.0423
80.0000,8,69.9675,0.0000,7,66,57,1,39.4387
90.0000,9,77.7213,0.0000,5,78,69,1,43.0526
100.0000,10,85.8840,0.0000,9,87,76,1,47.0215
110.0000,11,94.4889,0.0000,11,100,81,1,51.0222
120.0000,12,103.0643,0.0000,11,108,88,1,55.3076
130.0000,13,111.8820,0.0000,12,115,96,1,59.6405
140.0000,14,120.6155,0.0000,14,125,106,1,64.0052
150.0000,15,129.6911,0.0000,16,131,116,1,68.2909
160.0000,16,138.3907,0.0000,11,138,127,1,72.3524
170.0000,17,146.8622,0.0000,5,143,139,1,76.3473
180.0000,18,154.9829,0.0000,3,149,146,1,80.1666
190.0000,19,162.8146,0.0000,6,156,149,1,83.9086
200.0000,20,170.7462,0.0000,7,170,157,1,87.8807
210.0000,21,178.8536,0.0000,0,175,170,1,91.9488
220.0000,22,186.8730,0.0000,7,186,176,1,95.9645
230.0000,23,195.1288,0.0000,0,193,182,1,100.0346
240.0000,24,203.0174,0.0000,6,202,188,1,104.0176
250.0000,25,211.1890,0.0000,5,214,197,1,108.2480
260.0000,26,219.1950,0.0000,0,218,208,1,112.3654
270.0000,27,226.9769,0.0000,3,232,204,1,116.5344
280.0000,28,234.7172,0.0000,0,242,207,1,120.8604
290.0000,29,242.5656,0.0000,4,249,221,1,125.1308
300.0000,30,250.5610,0.0000,7,261,229,1,129.3942
310.0000,31,258.8607,0.0000,6,275,235,1,133.8537
320.0000,32,267.1768,0.0000,1,284,245,1,138.4035
330.0000,33,275.4937,0.0000,0,293,252,1,142.9743
340.0000,34,283.6209,0.0000,2,301,259,1,147.4720
350.0000,35,291.8914,0.0000,4,312,269,1,152.0412
360.0000,36,300.3139,0.0000,0,323,280,1,156.6403
370.0000,37,308.6804,0.0000,5,331,285,1,161.2316
380.0000,38,317.0486,0.0000,3,338,296,1,165.7746
390.0000,39,325.4488,0.0000,0,344,304,1,170.2639
400.0000,40,333.7632,0.0000,4,358,308,1,174.7973
410.0000,41,342.1936,0.0000,7,370,313,1,179.3931
420.0000,42,350.6844,0.0000,9,376,324,1,183.9926
430.0000,43,359.4392,0.0000,18,387,340,1,188.5833
440.0000,44,368.3765,0.0000,18,395,345,1,193.1859
450.0000,45,377.1812,0.0000,15,405,353,1,197.7658
460.0000,46,386.0475,0.0000,17,415,364,1,202.3785
470.0000,47,394.8640,0.0000,15,420,373,1,206.9575
480.0000,48,403.6575,0.0000,16,427,382,1,211.4841
490.0000,49,412.5177,0.0000,18,440,391,1,216.0310
500.0000,50,421.3868,0.0000,14,452,401,1,220.6377
510.0000,51,430.2008,0.0000,6,464,406,1,225.2618
520.0000,52,438.8681,0.0000,3,469,414,1,229.8926
530.0000,53,447.5307,0.0000,12,475,422,1,234.4493
540.0000,54,456.2404,0.0000,13,487,428,1,239.0193
550.0000,55,464.8100,0.0000,2,494,434,1,243.6032
560.0000,56,473.1639,0.0000,4,500,436,1,248.1268
570.0000,57,481.5255,0.0000,4,507,449,1,252.6072
580.0000,58,489.9035,0.0000,2,516,454,1,257.0909
590.0000,59,498.3650,0.0000,14,522,468,1,261.5173
600.0000,60,507.0287,0.0000,14,531,484,1,265.9247
610.0000,61,515.7369,0.0000,15,541,494,1,270.3536
620.0000,62,524.5049,0.0000,16,552,501,1,274.8104
630.0000,63,533.1950,0.0000,13,558,508,1,279.2596
640.0000,64,541.9273,0.0000,16,569,520,1,283.6879
650.0000,65,550.7260,0.0000,16,578,528,1,288.1652
660.0000,66,559.5769,0.0000,21,589,537,1,292.6390
670.0000,67,568.3473,0.0000,14,600,541,1,297.1187
680.0000,68,577.1166,0.0000,11,611,550,1,301.6612
690.0000,69,585.8360,0.0000,7,618,559,1,306.1895
700.0000,70,594.5430,0.0000,8,631,567,1,310.7405
710.0000,71,603.3170,0.0000,8,640,577,1,315.3267
720.0000,72,612.0399,0.0000,12,647,584,1,319.8912
730.0000,73,620.7626,0.0000,11,653,594,1,324.4048
740.0000,74,629.4491,0.0000,10,658,606,1,328.8819
750.0000,75,638.0485,0.0000,4,665,613,1,333.3153
760.0000,76,646.6238,0.0000,0,676,623,1,337.7533
770.0000,77,655.2086,0.0000,3,684,626,1,342.2090
780.0000,78,663.7468,0.0000,2,692,636,1,346.6386
790.0000,79,672.3214,0.0000,9,703,644,1,351.0667
800.0000,80,680.9633,0.0000,11,710,653,1,355.5002
810.0000,81,689.7611,0.0000,16,727,663,1,359.9995
820.0000,82,698.6032,0.0000,16,737,670,1,364.5337
830.0000,83,707.4275,0.0000,15,741,681,1,369.0468
840.0000,84,716.3360,0.0000,23,753,693,1,373.5424
850.0000,85,725.2867,0.0000,18,761,705,1,378.0516
860.0000,86,734.1604,0.0000,14,769,715,1,382.5421
870.0000,87,742.9248,0.0000,6,771,726,1,386.9906
880.0000,88,751.6485,0.0000,7,775,737,1,391.3628
890.0000,89,760.3818,0.0000,3,790,748,1,395.7613
900.0000,90,769.1368,0.0000,2,797,759,1,400.1678
910.0000,91,777.9554,0.0000,9,806,769,1,404.5801
