timestamp,sample_idx,system_occupancy,avg_wait_error,q0_len,q1_len,q2_len,server_busy,little_error
10.0000,1,14.2136,0.0000,6,9,16,1,6.8410
20.0000,2,27.6823,0.0000,6,21,27,1,14.7130
30.0000,3,41.9974,0.0000,6,38,40,1,20.8331
40.0000,4,56.8269,0.0000,16,46,56,1,27.6915
50.0000,5,72.0525,0.0000,17,54,67,1,34.8537
60.0000,6,85.1227,0.0000,15,66,80,1,41.4287
70.0000,7,96.7743,0.0000,17,72,89,1,47.6033
80.0000,8,108.6428,0.0000,16,88,97,1,53.3327
90.0000,9,120.4026,0.0000,24,96,110,1,58.8740
100.0000,10,131.9885,0.0000,22,102,119,1,64.4061
110.0000,11,143.3939,0.0000,28,109,129,1,69.8525
120.0000,12,154.3699,0.0000,27,117,134,1,75.0655
130.0000,13,164.5843,0.0000,19,131,145,1,79.9353
140.0000,14,174.5557,0.0000,15,137,155,1,85.0902
150.0000,15,183.8669,0.0000,13,147,160,1,89.8894
160.0000,16,193.1043,0.0000,12,157,175,1,94.6041
170.0000,17,202.8620,0.0000,19,172,184,1,99.5635
180.0000,18,213.0474,0.0000,26,185,189,1,104.3747
190.0000,19,223.3488,0.0000,25,194,199,1,109.0875
200.0000,20,233.5939,0.0000,24,200,214,1,113.9565
210.0000,21,243.5735,0.0000,24,206,224,1,118.9139
220.0000,22,253.5981,0.0000,23,215,235,1,123.9146
230.0000,23,263.4008,0.0000,17,221,245,1,128.9683
240.0000,24,273.0757,0.0000,11,237,260,1,134.1526
250.0000,25,282.6121,0.0000,1,247,269,1,139.3248
260.0000,26,291.9002,0.0000,1,253,275,1,144.4680
270.0000,27,301.0837,0.0000,4,260,289,1,149.5565
280.0000,28,310.1261,0.0000,3,264,293,1,154.5972
290.0000,29,318.7168,0.0000,0,262,297,1,159.4437
300.0000,30,327.1929,0.0000,4,273,309,1,164.2235
310.0000,31,335.6795,0.0000,0,279,316,1,169.0039
320.0000,32,344.0090,0.0000,2,285,323,1,173.7206
330.0000,33,352.4208,0.0000,2,299,329,1,178.3693
340.0000,34,360.9046,0.0000,5,311,337,1,182.9210
350.0000,35,369.6281,0.0000,9,321,346,1,187.4648
360.0000,36,378.4837,0.0000,12,331,358,1,192.0630
370.0000,37,387.4762,0.0000,10,343,366,1,196.6640
380.0000,38,396.4617,0.0000,13,350,376,1,201.2358
390.0000,39,405.3580,0.0000,9,358,384,1,205.8304
400.0000,40,414.2554,0.0000,6,372,397,1,210.4479
410.0000,41,423.2329,0.0000,1,383,405,1,215.1061
420.0000,42,432.1906,0.0000,11,390,411,1,219.6819
430.0000,43,441.3657,0.0000,16,405,421,1,224.2795
440.0000,44,450.5549,0.0000,10,412,429,1,228.8455
450.0000,45,459.7626,0.0000,19,422,443,1,233.4306
460.0000,46,469.0978,0.0000,17,434,448,1,238.0445
470.0000,47,478.5045,0.0000,18,444,461,1,242.6292
480.0000,48,487.7763,0.0000,5,452,472,1,247.2622
490.0000,49,497.2020,0.0000,15,465,488,1,251.9982
500.0000,50,506.7561,0.0000,16,470,494,1,256.7608
510.0000,51,516.2928,0.0000,15,487,506,1,261.5230
520.0000,52,526.0576,0.0000,16,498,521,1,266.3722
530.0000,53,535.7262,0.0000,11,506,527,1,271.2222
540.0000,54,545.3384,0.0000,11,512,537,1,276.0579
550.0000,55,554.8451,0.0000,5,522,547,1,280.9186
560.0000,56,564.1554,0.0000,5,528,548,1,285.6876
570.0000,57,573.3872,0.0000,3,540,554,1,290.3393
580.0000,58,582.5101,0.0000,2,548,562,1,294.9429
590.0000,59,591.5658,0.0000,0,549,570,1,299.5270
600.0000,60,600.4411,0.0000,4,549,576,1,304.0828
610.0000,61,609.1925,0.0000,3,555,587,1,308.6095
620.0000,62,617.9377,0.0000,1,569,594,1,313.1271
630.0000,63,626.7316,0.0000,0,571,611,1,317.7257
640.0000,64,635.5084,0.0000,4,580,620,1,322.3639
650.0000,65,644.3824,0.0000,3,587,629,1,327.0151
660.0000,66,653.1866,0.0000,5,594,636,1,331.6358
670.0000,67,662.0709,0.0000,12,607,644,1,336.2354
680.0000,68,670.9956,0.0000,13,619,651,1,340.8036
690.0000,69,680.0504,0.0000,21,626,663,1,345.4080
700.0000,70,689.2467,0.0000,28,636,680,1,350.0518
710.0000,71,698.6805,0.0000,35,645,695,1,354.8260
720.0000,72,708.2252,0.0000,34,655,705,1,359.6417
730.0000,73,717.8401,0.0000,36,667,721,1,364.4775
740.0000,74,727.4803,0.0000,32,677,729,1,369.3454
750.0000,75,737.0954,0.0000,30,692,738,1,374.2047
760.0000,76,746.8142,0.0000,29,706,755,1,379.1248
770.0000,77,756.5961,0.0000,25,723,766,1,384.0758
780.0000,78,766.4234,0.0000,24,732,779,1,389.0421
790.0000,79,776.3389,0.0000,27,744,792,1,394.0676
